Day,Hour of Day,Hourly Total,Daily Total,Unit of Measurement
02/04/2025,6:00 PM,1.947,43.713,kWh
02/04/2025,7:00 PM,1.383,43.713,kWh
02/04/2025,8:00 PM,1.944,43.713,kWh
02/04/2025,9:00 PM,1.981,43.713,kWh
02/04/2025,10:00 PM,1.346,43.713,kWh
02/04/2025,11:00 PM,1.367,43.713,kWh
02/05/2025,12:00 AM,1.506,38.024,kWh
02/05/2025,1:00 AM,1.487,38.024,kWh
02/05/2025,2:00 AM,1.574,38.024,kWh
02/05/2025,3:00 AM,1.655,38.024,kWh
02/05/2025,4:00 AM,1.412,38.024,kWh
02/05/2025,5:00 AM,1.558,38.024,kWh
02/05/2025,6:00 AM,1.513,38.024,kWh
02/05/2025,7:00 AM,1.635,38.024,kWh
02/05/2025,8:00 AM,1.619,38.024,kWh
02/05/2025,9:00 AM,1.622,38.024,kWh
02/05/2025,10:00 AM,1.436,38.024,kWh
02/05/2025,11:00 AM,1.451,38.024,kWh
02/05/2025,12:00 PM,1.459,38.024,kWh
02/05/2025,1:00 PM,1.595,38.024,kWh
02/05/2025,2:00 PM,1.771,38.024,kWh
02/05/2025,3:00 PM,1.201,38.024,kWh
02/05/2025,4:00 PM,1.518,38.024,kWh
02/05/2025,5:00 PM,1.757,38.024,kWh
02/05/2025,6:00 PM,1.554,38.024,kWh
02/05/2025,7:00 PM,1.763,38.024,kWh
02/05/2025,8:00 PM,2.829,38.024,kWh
02/05/2025,9:00 PM,1.376,38.024,kWh
02/05/2025,10:00 PM,1.349,38.024,kWh
02/05/2025,11:00 PM,1.384,38.024,kWh
02/06/2025,12:00 AM,1.4,32.426,kWh
02/06/2025,1:00 AM,1.312,32.426,kWh
02/06/2025,2:00 AM,1.356,32.426,kWh
02/06/2025,3:00 AM,1.378,32.426,kWh
02/06/2025,4:00 AM,1.316,32.426,kWh
02/06/2025,5:00 AM,1.33,32.426,kWh
02/06/2025,6:00 AM,1.358,32.426,kWh
02/06/2025,7:00 AM,1.309,32.426,kWh
02/06/2025,8:00 AM,1.832,32.426,kWh
02/06/2025,9:00 AM,1.408,32.426,kWh
02/06/2025,10:00 AM,1.391,32.426,kWh
02/06/2025,11:00 AM,1.228,32.426,kWh
02/06/2025,12:00 PM,1.356,32.426,kWh
02/06/2025,1:00 PM,1.176,32.426,kWh
02/06/2025,2:00 PM,1.169,32.426,kWh
02/06/2025,3:00 PM,1.331,32.426,kWh
02/06/2025,4:00 PM,1.18,32.426,kWh
02/06/2025,5:00 PM,1.155,32.426,kWh
02/06/2025,6:00 PM,1.296,32.426,kWh
02/06/2025,7:00 PM,1.461,32.426,kWh
02/06/2025,8:00 PM,2.003,32.426,kWh
02/06/2025,9:00 PM,1.281,32.426,kWh
02/06/2025,10:00 PM,1.156,32.426,kWh
02/06/2025,11:00 PM,1.244,32.426,kWh
02/07/2025,12:00 AM,1.373,39.28,kWh
02/07/2025,1:00 AM,1.218,39.28,kWh
02/07/2025,2:00 AM,1.423,39.28,kWh
02/07/2025,3:00 AM,1.417,39.28,kWh
02/07/2025,4:00 AM,1.506,39.28,kWh
02/07/2025,5:00 AM,1.553,39.28,kWh
02/07/2025,6:00 AM,1.605,39.28,kWh
02/07/2025,7:00 AM,2.266,39.28,kWh
02/07/2025,8:00 AM,1.846,39.28,kWh
02/07/2025,9:00 AM,1.679,39.28,kWh
02/07/2025,10:00 AM,1.652,39.28,kWh
02/07/2025,11:00 AM,1.498,39.28,kWh
02/07/2025,12:00 PM,1.416,39.28,kWh
02/07/2025,1:00 PM,1.383,39.28,kWh
02/07/2025,2:00 PM,1.506,39.28,kWh
02/07/2025,3:00 PM,1.353,39.28,kWh
02/07/2025,4:00 PM,1.291,39.28,kWh
02/07/2025,5:00 PM,1.529,39.28,kWh
02/07/2025,6:00 PM,3.104,39.28,kWh
02/07/2025,7:00 PM,1.616,39.28,kWh
02/07/2025,8:00 PM,1.624,39.28,kWh
02/07/2025,9:00 PM,2.042,39.28,kWh
02/07/2025,10:00 PM,1.982,39.28,kWh
02/07/2025,11:00 PM,1.398,39.28,kWh
02/08/2025,12:00 AM,1.491,42.304,kWh
02/08/2025,1:00 AM,1.561,42.304,kWh
02/08/2025,2:00 AM,1.321,42.304,kWh
02/08/2025,3:00 AM,1.513,42.304,kWh
02/08/2025,4:00 AM,1.357,42.304,kWh
02/08/2025,5:00 AM,1.539,42.304,kWh
02/08/2025,6:00 AM,1.428,42.304,kWh
02/08/2025,7:00 AM,1.736,42.304,kWh
02/08/2025,8:00 AM,1.791,42.304,kWh
02/08/2025,9:00 AM,1.386,42.304,kWh
02/08/2025,10:00 AM,1.421,42.304,kWh
02/08/2025,11:00 AM,1.322,42.304,kWh
02/08/2025,12:00 PM,1.56,42.304,kWh
02/08/2025,1:00 PM,1.391,42.304,kWh
02/08/2025,2:00 PM,2.628,42.304,kWh
02/08/2025,3:00 PM,1.547,42.304,kWh
02/08/2025,4:00 PM,1.876,42.304,kWh
02/08/2025,5:00 PM,1.995,42.304,kWh
02/08/2025,6:00 PM,1.565,42.304,kWh
02/08/2025,7:00 PM,4.563,42.304,kWh
02/08/2025,8:00 PM,1.709,42.304,kWh
02/08/2025,9:00 PM,2.426,42.304,kWh
02/08/2025,10:00 PM,1.821,42.304,kWh
02/08/2025,11:00 PM,1.357,42.304,kWh
02/09/2025,12:00 AM,1.31,36.895,kWh
02/09/2025,1:00 AM,1.415,36.895,kWh
02/09/2025,2:00 AM,1.352,36.895,kWh
02/09/2025,3:00 AM,1.32,36.895,kWh
02/09/2025,4:00 AM,1.489,36.895,kWh
02/09/2025,5:00 AM,1.321,36.895,kWh
02/09/2025,6:00 AM,1.418,36.895,kWh
02/09/2025,7:00 AM,1.631,36.895,kWh
02/09/2025,8:00 AM,1.787,36.895,kWh
02/09/2025,9:00 AM,2.023,36.895,kWh
02/09/2025,10:00 AM,1.657,36.895,kWh
02/09/2025,11:00 AM,1.315,36.895,kWh
02/09/2025,12:00 PM,1.39,36.895,kWh
02/09/2025,1:00 PM,1.276,36.895,kWh
02/09/2025,2:00 PM,1.32,36.895,kWh
02/09/2025,3:00 PM,1.265,36.895,kWh
02/09/2025,4:00 PM,1.256,36.895,kWh
02/09/2025,5:00 PM,1.404,36.895,kWh
02/09/2025,6:00 PM,1.685,36.895,kWh
02/09/2025,7:00 PM,2.696,36.895,kWh
02/09/2025,8:00 PM,1.772,36.895,kWh
02/09/2025,9:00 PM,1.656,36.895,kWh
02/09/2025,10:00 PM,1.555,36.895,kWh
02/09/2025,11:00 PM,1.582,36.895,kWh
02/10/2025,12:00 AM,1.611,36.917,kWh
02/10/2025,1:00 AM,1.603,36.917,kWh
02/10/2025,2:00 AM,1.683,36.917,kWh
02/10/2025,3:00 AM,1.679,36.917,kWh
02/10/2025,4:00 AM,1.721,36.917,kWh
02/10/2025,5:00 AM,1.639,36.917,kWh
02/10/2025,6:00 AM,1.724,36.917,kWh
02/10/2025,7:00 AM,1.98,36.917,kWh
02/10/2025,8:00 AM,1.63,36.917,kWh
02/10/2025,9:00 AM,1.561,36.917,kWh
02/10/2025,10:00 AM,1.283,36.917,kWh
02/10/2025,11:00 AM,1.379,36.917,kWh
02/10/2025,12:00 PM,1.282,36.917,kWh
02/10/2025,1:00 PM,1.374,36.917,kWh
02/10/2025,2:00 PM,1.284,36.917,kWh
02/10/2025,3:00 PM,1.191,36.917,kWh
02/10/2025,4:00 PM,1.351,36.917,kWh
02/10/2025,5:00 PM,1.294,36.917,kWh
02/10/2025,6:00 PM,1.365,36.917,kWh
02/10/2025,7:00 PM,1.611,36.917,kWh
02/10/2025,8:00 PM,1.465,36.917,kWh
02/10/2025,9:00 PM,2.033,36.917,kWh
02/10/2025,10:00 PM,1.77,36.917,kWh
02/10/2025,11:00 PM,1.404,36.917,kWh
02/11/2025,12:00 AM,1.59,38.844,kWh
02/11/2025,1:00 AM,1.423,38.844,kWh
02/11/2025,2:00 AM,1.546,38.844,kWh
02/11/2025,3:00 AM,1.528,38.844,kWh
02/11/2025,4:00 AM,1.587,38.844,kWh
02/11/2025,5:00 AM,1.6,38.844,kWh
02/11/2025,6:00 AM,1.604,38.844,kWh
02/11/2025,7:00 AM,1.552,38.844,kWh
02/11/2025,8:00 AM,1.667,38.844,kWh
02/11/2025,9:00 AM,1.549,38.844,kWh
02/11/2025,10:00 AM,1.407,38.844,kWh
02/11/2025,11:00 AM,1.321,38.844,kWh
02/11/2025,12:00 PM,1.278,38.844,kWh
02/11/2025,1:00 PM,1.937,38.844,kWh
02/11/2025,2:00 PM,1.228,38.844,kWh
02/11/2025,3:00 PM,1.215,38.844,kWh
02/11/2025,4:00 PM,1.535,38.844,kWh
02/11/2025,5:00 PM,2.247,38.844,kWh
02/11/2025,6:00 PM,1.323,38.844,kWh
02/11/2025,7:00 PM,2.073,38.844,kWh
02/11/2025,8:00 PM,3.173,38.844,kWh
02/11/2025,9:00 PM,1.678,38.844,kWh
02/11/2025,10:00 PM,1.285,38.844,kWh
02/11/2025,11:00 PM,1.498,38.844,kWh
02/12/2025,12:00 AM,1.412,37.839,kWh
02/12/2025,1:00 AM,1.232,37.839,kWh
02/12/2025,2:00 AM,1.46,37.839,kWh
02/12/2025,3:00 AM,1.584,37.839,kWh
02/12/2025,4:00 AM,1.413,37.839,kWh
02/12/2025,5:00 AM,1.325,37.839,kWh
02/12/2025,6:00 AM,1.61,37.839,kWh
02/12/2025,7:00 AM,1.747,37.839,kWh
02/12/2025,8:00 AM,1.547,37.839,kWh
02/12/2025,9:00 AM,1.589,37.839,kWh
02/12/2025,10:00 AM,1.493,37.839,kWh
02/12/2025,11:00 AM,2.026,37.839,kWh
02/12/2025,12:00 PM,1.337,37.839,kWh
02/12/2025,1:00 PM,1.45,37.839,kWh
02/12/2025,2:00 PM,1.301,37.839,kWh
02/12/2025,3:00 PM,1.499,37.839,kWh
02/12/2025,4:00 PM,1.518,37.839,kWh
02/12/2025,5:00 PM,2.81,37.839,kWh
02/12/2025,6:00 PM,2.31,37.839,kWh
02/12/2025,7:00 PM,1.567,37.839,kWh
02/12/2025,8:00 PM,1.492,37.839,kWh
02/12/2025,9:00 PM,1.318,37.839,kWh
02/12/2025,10:00 PM,1.335,37.839,kWh
02/12/2025,11:00 PM,1.464,37.839,kWh
02/13/2025,12:00 AM,1.272,47.829,kWh
02/13/2025,1:00 AM,1.364,47.829,kWh
02/13/2025,2:00 AM,1.274,47.829,kWh
02/13/2025,3:00 AM,1.473,47.829,kWh
02/13/2025,4:00 AM,1.334,47.829,kWh
02/13/2025,5:00 AM,1.342,47.829,kWh
02/13/2025,6:00 AM,1.589,47.829,kWh
02/13/2025,7:00 AM,1.788,47.829,kWh
02/13/2025,8:00 AM,1.952,47.829,kWh
02/13/2025,9:00 AM,1.667,47.829,kWh
02/13/2025,10:00 AM,3.084,47.829,kWh
02/13/2025,11:00 AM,3.003,47.829,kWh
02/13/2025,12:00 PM,4.08,47.829,kWh
02/13/2025,1:00 PM,3.206,47.829,kWh
02/13/2025,2:00 PM,1.305,47.829,kWh
02/13/2025,3:00 PM,1.425,47.829,kWh
02/13/2025,4:00 PM,1.475,47.829,kWh
02/13/2025,5:00 PM,1.756,47.829,kWh
02/13/2025,6:00 PM,3.415,47.829,kWh
02/13/2025,7:00 PM,1.713,47.829,kWh
02/13/2025,8:00 PM,2.832,47.829,kWh
02/13/2025,9:00 PM,2.562,47.829,kWh
02/13/2025,10:00 PM,1.412,47.829,kWh
02/13/2025,11:00 PM,1.506,47.829,kWh
02/14/2025,12:00 AM,1.536,41.669,kWh
02/14/2025,1:00 AM,1.538,41.669,kWh
02/14/2025,2:00 AM,1.548,41.669,kWh
02/14/2025,3:00 AM,1.621,41.669,kWh
02/14/2025,4:00 AM,1.609,41.669,kWh
02/14/2025,5:00 AM,1.603,41.669,kWh
02/14/2025,6:00 AM,1.656,41.669,kWh
02/14/2025,7:00 AM,1.891,41.669,kWh
02/14/2025,8:00 AM,1.911,41.669,kWh
02/14/2025,9:00 AM,1.72,41.669,kWh
02/14/2025,10:00 AM,1.555,41.669,kWh
02/14/2025,11:00 AM,1.615,41.669,kWh
02/14/2025,12:00 PM,1.504,41.669,kWh
02/14/2025,1:00 PM,1.547,41.669,kWh
02/14/2025,2:00 PM,1.576,41.669,kWh
02/14/2025,3:00 PM,1.535,41.669,kWh
02/14/2025,4:00 PM,2.197,41.669,kWh
02/14/2025,5:00 PM,2.759,41.669,kWh
02/14/2025,6:00 PM,1.913,41.669,kWh
02/14/2025,7:00 PM,2.727,41.669,kWh
02/14/2025,8:00 PM,1.661,41.669,kWh
02/14/2025,9:00 PM,1.354,41.669,kWh
02/14/2025,10:00 PM,1.562,41.669,kWh
02/14/2025,11:00 PM,1.531,41.669,kWh
02/15/2025,12:00 AM,1.398,37.404,kWh
02/15/2025,1:00 AM,1.543,37.404,kWh
02/15/2025,2:00 AM,1.47,37.404,kWh
02/15/2025,3:00 AM,1.387,37.404,kWh
02/15/2025,4:00 AM,1.452,37.404,kWh
02/15/2025,5:00 AM,1.465,37.404,kWh
02/15/2025,6:00 AM,1.451,37.404,kWh
02/15/2025,7:00 AM,1.519,37.404,kWh
02/15/2025,8:00 AM,1.519,37.404,kWh
02/15/2025,9:00 AM,1.386,37.404,kWh
02/15/2025,10:00 AM,1.379,37.404,kWh
02/15/2025,11:00 AM,1.385,37.404,kWh
02/15/2025,12:00 PM,1.425,37.404,kWh
02/15/2025,1:00 PM,1.976,37.404,kWh
02/15/2025,2:00 PM,1.427,37.404,kWh
02/15/2025,3:00 PM,1.235,37.404,kWh
02/15/2025,4:00 PM,2.123,37.404,kWh
02/15/2025,5:00 PM,1.718,37.404,kWh
02/15/2025,6:00 PM,2.607,37.404,kWh
02/15/2025,7:00 PM,1.629,37.404,kWh
02/15/2025,8:00 PM,1.194,37.404,kWh
02/15/2025,9:00 PM,1.816,37.404,kWh
02/15/2025,10:00 PM,1.67,37.404,kWh
02/15/2025,11:00 PM,1.23,37.404,kWh
02/16/2025,12:00 AM,1.181,38.274,kWh
02/16/2025,1:00 AM,1.241,38.274,kWh
02/16/2025,2:00 AM,1.205,38.274,kWh
02/16/2025,3:00 AM,1.418,38.274,kWh
02/16/2025,4:00 AM,1.259,38.274,kWh
02/16/2025,5:00 AM,1.389,38.274,kWh
02/16/2025,6:00 AM,1.298,38.274,kWh
02/16/2025,7:00 AM,1.999,38.274,kWh
02/16/2025,8:00 AM,3.353,38.274,kWh
02/16/2025,9:00 AM,1.506,38.274,kWh
02/16/2025,10:00 AM,1.379,38.274,kWh
02/16/2025,11:00 AM,1.384,38.274,kWh
02/16/2025,12:00 PM,1.412,38.274,kWh
02/16/2025,1:00 PM,1.524,38.274,kWh
02/16/2025,2:00 PM,1.152,38.274,kWh
02/16/2025,3:00 PM,1.139,38.274,kWh
02/16/2025,4:00 PM,1.196,38.274,kWh
02/16/2025,5:00 PM,1.25,38.274,kWh
02/16/2025,6:00 PM,1.498,38.274,kWh
02/16/2025,7:00 PM,1.696,38.274,kWh
02/16/2025,8:00 PM,2.879,38.274,kWh
02/16/2025,9:00 PM,1.918,38.274,kWh
02/16/2025,10:00 PM,1.941,38.274,kWh
02/16/2025,11:00 PM,2.057,38.274,kWh
02/17/2025,12:00 AM,1.473,44.728,kWh
02/17/2025,1:00 AM,1.414,44.728,kWh
02/17/2025,2:00 AM,1.472,44.728,kWh
02/17/2025,3:00 AM,1.523,44.728,kWh
02/17/2025,4:00 AM,1.488,44.728,kWh
02/17/2025,5:00 AM,1.464,44.728,kWh
02/17/2025,6:00 AM,1.587,44.728,kWh
02/17/2025,7:00 AM,1.572,44.728,kWh
02/17/2025,8:00 AM,2.605,44.728,kWh
02/17/2025,9:00 AM,1.498,44.728,kWh
02/17/2025,10:00 AM,1.444,44.728,kWh
02/17/2025,11:00 AM,2.918,44.728,kWh
02/17/2025,12:00 PM,3.93,44.728,kWh
02/17/2025,1:00 PM,2.749,44.728,kWh
02/17/2025,2:00 PM,1.273,44.728,kWh
02/17/2025,3:00 PM,1.602,44.728,kWh
02/17/2025,4:00 PM,1.556,44.728,kWh
02/17/2025,5:00 PM,1.595,44.728,kWh
02/17/2025,6:00 PM,1.736,44.728,kWh
02/17/2025,7:00 PM,1.922,44.728,kWh
02/17/2025,8:00 PM,1.723,44.728,kWh
02/17/2025,9:00 PM,2.291,44.728,kWh
02/17/2025,10:00 PM,2.075,44.728,kWh
02/17/2025,11:00 PM,1.818,44.728,kWh
02/18/2025,12:00 AM,1.778,44.175,kWh
02/18/2025,1:00 AM,1.853,44.175,kWh
02/18/2025,2:00 AM,1.834,44.175,kWh
02/18/2025,3:00 AM,2.078,44.175,kWh
02/18/2025,4:00 AM,1.866,44.175,kWh
02/18/2025,5:00 AM,1.833,44.175,kWh
02/18/2025,6:00 AM,1.962,44.175,kWh
02/18/2025,7:00 AM,2.198,44.175,kWh
02/18/2025,8:00 AM,2.171,44.175,kWh
02/18/2025,9:00 AM,1.864,44.175,kWh
02/18/2025,10:00 AM,1.728,44.175,kWh
02/18/2025,11:00 AM,1.562,44.175,kWh
02/18/2025,12:00 PM,1.621,44.175,kWh
02/18/2025,1:00 PM,1.609,44.175,kWh
02/18/2025,2:00 PM,1.487,44.175,kWh
02/18/2025,3:00 PM,1.564,44.175,kWh
02/18/2025,4:00 PM,1.572,44.175,kWh
02/18/2025,5:00 PM,1.685,44.175,kWh
02/18/2025,6:00 PM,2.055,44.175,kWh
02/18/2025,7:00 PM,2.3,44.175,kWh
02/18/2025,8:00 PM,2.201,44.175,kWh
02/18/2025,9:00 PM,1.673,44.175,kWh
02/18/2025,10:00 PM,1.842,44.175,kWh
02/18/2025,11:00 PM,1.839,44.175,kWh
02/19/2025,12:00 AM,1.752,50.445,kWh
02/19/2025,1:00 AM,1.784,50.445,kWh
02/19/2025,2:00 AM,1.769,50.445,kWh
02/19/2025,3:00 AM,2.007,50.445,kWh
02/19/2025,4:00 AM,1.69,50.445,kWh
02/19/2025,5:00 AM,1.922,50.445,kWh
02/19/2025,6:00 AM,1.837,50.445,kWh
02/19/2025,7:00 AM,2.068,50.445,kWh
02/19/2025,8:00 AM,1.866,50.445,kWh
02/19/2025,9:00 AM,1.781,50.445,kWh
02/19/2025,10:00 AM,1.693,50.445,kWh
02/19/2025,11:00 AM,1.666,50.445,kWh
02/19/2025,12:00 PM,1.908,50.445,kWh
02/19/2025,1:00 PM,3.52,50.445,kWh
02/19/2025,2:00 PM,2.698,50.445,kWh
02/19/2025,3:00 PM,2.385,50.445,kWh
02/19/2025,4:00 PM,3.393,50.445,kWh
02/19/2025,5:00 PM,1.687,50.445,kWh
02/19/2025,6:00 PM,2.378,50.445,kWh
02/19/2025,7:00 PM,2.142,50.445,kWh
02/19/2025,8:00 PM,3.014,50.445,kWh
02/19/2025,9:00 PM,2.333,50.445,kWh
02/19/2025,10:00 PM,1.539,50.445,kWh
02/19/2025,11:00 PM,1.613,50.445,kWh
02/20/2025,12:00 AM,1.668,40.779,kWh
02/20/2025,1:00 AM,1.655,40.779,kWh
02/20/2025,2:00 AM,1.567,40.779,kWh
02/20/2025,3:00 AM,1.628,40.779,kWh
02/20/2025,4:00 AM,1.625,40.779,kWh
02/20/2025,5:00 AM,1.639,40.779,kWh
02/20/2025,6:00 AM,1.636,40.779,kWh
02/20/2025,7:00 AM,1.984,40.779,kWh
02/20/2025,8:00 AM,1.945,40.779,kWh
02/20/2025,9:00 AM,1.688,40.779,kWh
02/20/2025,10:00 AM,1.45,40.779,kWh
02/20/2025,11:00 AM,1.524,40.779,kWh
02/20/2025,12:00 PM,1.438,40.779,kWh
02/20/2025,1:00 PM,1.352,40.779,kWh
02/20/2025,2:00 PM,1.423,40.779,kWh
02/20/2025,3:00 PM,1.603,40.779,kWh
02/20/2025,4:00 PM,1.644,40.779,kWh
02/20/2025,5:00 PM,1.78,40.779,kWh
02/20/2025,6:00 PM,1.727,40.779,kWh
02/20/2025,7:00 PM,1.483,40.779,kWh
02/20/2025,8:00 PM,2.247,40.779,kWh
02/20/2025,9:00 PM,3.261,40.779,kWh
02/20/2025,10:00 PM,1.432,40.779,kWh
02/20/2025,11:00 PM,1.38,40.779,kWh
02/21/2025,12:00 AM,1.49,34.004,kWh
02/21/2025,1:00 AM,1.405,34.004,kWh
02/21/2025,2:00 AM,1.407,34.004,kWh
02/21/2025,3:00 AM,1.458,34.004,kWh
02/21/2025,4:00 AM,1.429,34.004,kWh
02/21/2025,5:00 AM,1.346,34.004,kWh
02/21/2025,6:00 AM,1.337,34.004,kWh
02/21/2025,7:00 AM,1.588,34.004,kWh
02/21/2025,8:00 AM,1.776,34.004,kWh
02/21/2025,9:00 AM,1.554,34.004,kWh
02/21/2025,10:00 AM,1.363,34.004,kWh
02/21/2025,11:00 AM,1.347,34.004,kWh
02/21/2025,12:00 PM,1.406,34.004,kWh
02/21/2025,1:00 PM,1.265,34.004,kWh
02/21/2025,2:00 PM,1.217,34.004,kWh
02/21/2025,3:00 PM,1.185,34.004,kWh
02/21/2025,4:00 PM,1.224,34.004,kWh
02/21/2025,5:00 PM,1.264,34.004,kWh
02/21/2025,6:00 PM,1.435,34.004,kWh
02/21/2025,7:00 PM,1.822,34.004,kWh
02/21/2025,8:00 PM,1.704,34.004,kWh
02/21/2025,9:00 PM,1.211,34.004,kWh
02/21/2025,10:00 PM,1.405,34.004,kWh
02/21/2025,11:00 PM,1.366,34.004,kWh
02/22/2025,12:00 AM,1.375,33.403,kWh
02/22/2025,1:00 AM,1.467,33.403,kWh
02/22/2025,2:00 AM,1.548,33.403,kWh
02/22/2025,3:00 AM,1.501,33.403,kWh
02/22/2025,4:00 AM,1.493,33.403,kWh
02/22/2025,5:00 AM,1.585,33.403,kWh
02/22/2025,6:00 AM,1.575,33.403,kWh
02/22/2025,7:00 AM,1.607,33.403,kWh
02/22/2025,8:00 AM,1.567,33.403,kWh
02/22/2025,9:00 AM,1.701,33.403,kWh
02/22/2025,10:00 AM,1.231,33.403,kWh
02/22/2025,11:00 AM,1.145,33.403,kWh
02/22/2025,12:00 PM,1.236,33.403,kWh
02/22/2025,1:00 PM,1.07,33.403,kWh
02/22/2025,2:00 PM,1.111,33.403,kWh
02/22/2025,3:00 PM,1.047,33.403,kWh
02/22/2025,4:00 PM,1.0,33.403,kWh
02/22/2025,5:00 PM,1.067,33.403,kWh
02/22/2025,6:00 PM,1.281,33.403,kWh
02/22/2025,7:00 PM,1.521,33.403,kWh
02/22/2025,8:00 PM,2.136,33.403,kWh
02/22/2025,9:00 PM,1.295,33.403,kWh
02/22/2025,10:00 PM,1.371,33.403,kWh
02/22/2025,11:00 PM,1.473,33.403,kWh
02/23/2025,12:00 AM,1.344,36.342,kWh
02/23/2025,1:00 AM,1.305,36.342,kWh
02/23/2025,2:00 AM,1.57,36.342,kWh
02/23/2025,3:00 AM,1.386,36.342,kWh
02/23/2025,4:00 AM,1.515,36.342,kWh
02/23/2025,5:00 AM,1.487,36.342,kWh
02/23/2025,6:00 AM,1.378,36.342,kWh
02/23/2025,7:00 AM,1.44,36.342,kWh
02/23/2025,8:00 AM,1.589,36.342,kWh
02/23/2025,9:00 AM,1.395,36.342,kWh
02/23/2025,10:00 AM,1.095,36.342,kWh
02/23/2025,11:00 AM,1.502,36.342,kWh
02/23/2025,12:00 PM,1.086,36.342,kWh
02/23/2025,1:00 PM,0.999,36.342,kWh
02/23/2025,2:00 PM,0.85,36.342,kWh
02/23/2025,3:00 PM,0.928,36.342,kWh
02/23/2025,4:00 PM,1.7,36.342,kWh
02/23/2025,5:00 PM,3.246,36.342,kWh
02/23/2025,6:00 PM,2.939,36.342,kWh
02/23/2025,7:00 PM,1.373,36.342,kWh
02/23/2025,8:00 PM,1.285,36.342,kWh
02/23/2025,9:00 PM,2.727,36.342,kWh
02/23/2025,10:00 PM,1.04,36.342,kWh
02/23/2025,11:00 PM,1.163,36.342,kWh
02/24/2025,12:00 AM,1.112,25.384,kWh
02/24/2025,1:00 AM,1.141,25.384,kWh
02/24/2025,2:00 AM,1.135,25.384,kWh
02/24/2025,3:00 AM,0.986,25.384,kWh
02/24/2025,4:00 AM,1.079,25.384,kWh
02/24/2025,5:00 AM,1.125,25.384,kWh
02/24/2025,6:00 AM,1.075,25.384,kWh
02/24/2025,7:00 AM,1.023,25.384,kWh
02/24/2025,8:00 AM,1.142,25.384,kWh
02/24/2025,9:00 AM,0.956,25.384,kWh
02/24/2025,10:00 AM,0.787,25.384,kWh
02/24/2025,11:00 AM,0.746,25.384,kWh
02/24/2025,12:00 PM,0.671,25.384,kWh
02/24/2025,1:00 PM,0.607,25.384,kWh
02/24/2025,2:00 PM,0.699,25.384,kWh
02/24/2025,3:00 PM,0.415,25.384,kWh
02/24/2025,4:00 PM,0.66,25.384,kWh
02/24/2025,5:00 PM,0.879,25.384,kWh
02/24/2025,6:00 PM,1.217,25.384,kWh
02/24/2025,7:00 PM,2.74,25.384,kWh
02/24/2025,8:00 PM,1.012,25.384,kWh
02/24/2025,9:00 PM,2.178,25.384,kWh
02/24/2025,10:00 PM,1.24,25.384,kWh
02/24/2025,11:00 PM,0.759,25.384,kWh
02/25/2025,12:00 AM,0.848,26.366,kWh
02/25/2025,1:00 AM,0.834,26.366,kWh
02/25/2025,2:00 AM,0.839,26.366,kWh
02/25/2025,3:00 AM,0.844,26.366,kWh
02/25/2025,4:00 AM,0.896,26.366,kWh
02/25/2025,5:00 AM,0.937,26.366,kWh
02/25/2025,6:00 AM,1.042,26.366,kWh
02/25/2025,7:00 AM,1.0,26.366,kWh
02/25/2025,8:00 AM,1.029,26.366,kWh
02/25/2025,9:00 AM,1.166,26.366,kWh
02/25/2025,10:00 AM,0.782,26.366,kWh
02/25/2025,11:00 AM,0.792,26.366,kWh
02/25/2025,12:00 PM,0.826,26.366,kWh
02/25/2025,1:00 PM,0.827,26.366,kWh
02/25/2025,2:00 PM,2.649,26.366,kWh
02/25/2025,3:00 PM,1.319,26.366,kWh
02/25/2025,4:00 PM,1.563,26.366,kWh
02/25/2025,5:00 PM,0.832,26.366,kWh
02/25/2025,6:00 PM,2.099,26.366,kWh
02/25/2025,7:00 PM,0.874,26.366,kWh
02/25/2025,8:00 PM,0.811,26.366,kWh
02/25/2025,9:00 PM,1.005,26.366,kWh
02/25/2025,10:00 PM,1.487,26.366,kWh
02/25/2025,11:00 PM,1.065,26.366,kWh
02/26/2025,12:00 AM,1.026,29.814,kWh
02/26/2025,1:00 AM,1.142,29.814,kWh
02/26/2025,2:00 AM,1.131,29.814,kWh
02/26/2025,3:00 AM,1.167,29.814,kWh
02/26/2025,4:00 AM,1.199,29.814,kWh
02/26/2025,5:00 AM,1.257,29.814,kWh
02/26/2025,6:00 AM,1.214,29.814,kWh
02/26/2025,7:00 AM,1.454,29.814,kWh
02/26/2025,8:00 AM,1.256,29.814,kWh
02/26/2025,9:00 AM,1.362,29.814,kWh
02/26/2025,10:00 AM,1.132,29.814,kWh
02/26/2025,11:00 AM,1.16,29.814,kWh
02/26/2025,12:00 PM,1.085,29.814,kWh
02/26/2025,1:00 PM,1.259,29.814,kWh
02/26/2025,2:00 PM,1.705,29.814,kWh
02/26/2025,3:00 PM,1.465,29.814,kWh
02/26/2025,4:00 PM,1.222,29.814,kWh
02/26/2025,5:00 PM,1.22,29.814,kWh
02/26/2025,6:00 PM,1.778,29.814,kWh
02/26/2025,7:00 PM,1.616,29.814,kWh
02/26/2025,8:00 PM,1.164,29.814,kWh
02/26/2025,9:00 PM,0.967,29.814,kWh
02/26/2025,10:00 PM,0.923,29.814,kWh
02/26/2025,11:00 PM,0.91,29.814,kWh
02/27/2025,12:00 AM,0.937,32.17,kWh
02/27/2025,1:00 AM,1.012,32.17,kWh
02/27/2025,2:00 AM,1.086,32.17,kWh
